date,open,high,low,close,adj_close,volume,ret_1d,logret_1d,adj_close_lag1,volume_lag1,ma_5,ma_20,ma_60,vol_20,hl_range,close_pos_range
1990-05-09,-1.643891055698299,-1.6481713370216748,-1.6391937275516018,-1.6422526645421367,-1.6422526645421367,-1.016305848063136,0.18648590668235596,0.19181171631585744,-1.6440100748839168,-1.0062921688486117,-1.6493119697087963,-1.6551929852015412,-1.6542615135640906,-0.557823281176622,-0.7741280265471587,1.0232876381055536
1990-05-10,-1.6418677486182653,-1.6437249272421757,-1.6347692760537618,-1.6399944137323914,-1.6399944137323914,-1.0127082808065877,0.21403779031225825,0.21927300213909273,-1.6420101895887005,-1.0017747914585322,-1.645427568333833,-1.654968777998108,-1.6537546512875747,-0.5531412858496189,-0.7678890912949695,-0.23797493751024884
1990-05-11,-1.6396326333094844,-1.6265713981941814,-1.6322849085577409,-1.620752692594821,-1.620752692594821,-0.9691339004780753,2.051220731412291,2.0312281622473014,-1.6397513790322984,-0.9982468271388706,-1.6390194900534891,-1.6540648656210482,-1.6529630764857344,-0.2381201646053646,1.3912887189626704,1.2148875513471205
1990-05-14,-1.620387378648505,-1.6122962517313613,-1.6130491298380045,-1.6142838930218109,-1.6142838930218109,-0.9741093821165387,0.6527307681476623,0.655365815664972,-1.6205048885001865,-0.9555154900747642,-1.6323241940178916,-1.6528836427234146,-1.652176649689878,-0.21319372513149837,0.6412196813067402,-0.3619740336100345
1990-05-15,-1.61391739115397,-1.6200656850739843,-1.6109434068953923,-1.6153894725475557,-1.6153894725475557,-1.0085168843394232,-0.14697739714245478,-0.14124056846368155,-1.6140344855229305,-0.960394709959168,-1.6265470349638929,-1.651750801967771,-1.6513229048608395,-0.2103076585383268,-0.7762566900930159,0.25254322218140096
1990-05-16,-1.6150467239098907,-1.621025169741308,-1.6130491298380045,-1.6160481110871772,-1.6160481110871772,-1.0119299609674306,-0.10019346360837698,-0.09443774659168147,-1.615140339085749,-0.9941365225549058,-1.6213019091193472,-1.6501837067295109,-1.6502929459621758,-0.31128659667600383,-0.6129597345963228,0.5825083322970452
1990-05-17,-1.615681933197934,-1.6157831054267398,-1.6081988115255184,-1.6149425315614323,-1.6149425315614323,-1.009070356225046,0.08517663446033803,0.09076137024127355,-1.6157991408803638,-0.9974835656274053,-1.6162875029454256,-1.6482507978429115,-1.6492317050722196,-0.37269453666073216,-0.5547487059591484,-1.172570645911272
1990-05-18,-1.6145761506450738,-1.6211187257453419,-1.611700551591625,-1.6145426105473473,-1.6145426105473473,-1.0103675559569745,0.01095399633808767,0.016654260548011016,-1.6146932873175452,-0.9946792862963922,-1.6150444876084178,-1.645947354132822,-1.648085722686574,-0.4563738858273726,-0.8192035948066192,1.3235117539123316
1990-05-21,-1.6141761561900394,-1.61075172066324,-1.6087193394785166,-1.60663894807189,-1.60663894807189,-1.0081997910716185,0.7981771538916231,0.799471498611988,-1.6142932671760957,-0.9959513888155009,-1.6135142688849475,-1.642767140301287,-1.6467453112326649,-0.6055689564282923,0.23862377051558623,0.7217758917526823
1990-05-22,-1.606271042296792,-1.607405272390709,-1.60325383207468,-1.6056274802764385,-1.6056274802764385,-0.9868277048215796,0.07409739524292613,0.07970336204764808,-1.6063876456407187,-0.9938255641613459,-1.6115603001579666,-1.6394547623751468,-1.6455668589473031,-0.6281270480206553,-0.06530810998751892,-0.07288377752886299
1990-05-23,-1.6052593887567752,-1.6102368769738662,-1.6011244257961565,-1.603604472899319,-1.603604472899319,-1.0047117651257664,0.17897323922074887,0.184322256180047,-1.6053759271354193,-0.9728669684354075,-1.6090695708894256,-1.6362379675388978,-1.6444173128363884,-0.6269223027683912,-0.7684485314093087,1.3235117539123316
1990-05-24,-1.603236009877342,-1.6096050525710517,-1.5990423139841632,-1.605674500248477,-1.605674500248477,-1.0146223710776998,-0.24538619137230938,-0.23977091720101734,-1.6033524183208103,-0.9904050218321868,-1.607214473810546,-1.6332300423889454,-1.643367159494532,-0.5976471733348035,-0.97204218295611,-0.7008294817672986
1990-05-25,-1.605306417363497,-1.6122962517313613,-1.6074416668292857,-1.614683814035896,-1.614683814035896,-1.0288253244626024,-0.9662790512600976,-0.9649590346643356,-1.6054229587621738,-1.0001238850781777,-1.6072427372216513,-1.6302244760259674,-1.6425023271173935,-0.61508506480637,-0.16486646180783526,-1.4623099081428959
1990-05-29,-1.6143173856090043,-1.60705425883359,-1.6068975277456685,-1.6004053919315053,-1.6004053919315053,-1.024844304965296,1.4672286760540463,1.4593147387748726,-1.6144345056643798,-1.019849954807824,-1.6059950232901181,-1.6267020508206442,-1.6415080078883275,-0.4925962420395475,0.5051373325740319,1.3235117539123316
1990-05-30,-1.6000363414346654,-1.6032865228757192,-1.5940026733949726,-1.5999114309733435,-1.5999114309733435,-0.989024296367645,0.019936329715980715,0.02562595314712863,-1.600152544405256,-1.0101480529287545,-1.6048508939700024,-1.6233259532353779,-1.6404340951695566,-0.483321614002955,-0.7879750662960032,-0.5193841795424798
1990-05-31,-1.5995422897661873,-1.6042694322524498,-1.593458462106063,-1.5990410230940073,-1.5990410230940073,-1.0085399456679909,0.058720269417615635,0.06435338609591469,-1.5996584610102975,-0.9750210620344317,-1.60393746995172,-1.6201693416783942,-1.6395114480266215,-0.4822837297641127,-1.0019899567425024,0.19638437432878467
1990-06-01,-1.5986011432365534,-1.6003379375791214,-1.5911398057561277,-1.5945011191678231,-1.5945011191678231,-0.9957582043093892,0.43658450843336627,0.44077240091580133,-1.5987878373852615,-0.9941591377108011,-1.6017009964328017,-1.6169136070504568,-1.6384735701412876,-0.48114915058638913,-0.7740866844657689,0.8599059904383249
1990-06-04,-1.5941309844183909,-1.590204893923901,-1.5882532547813717,-1.584527429343208,-1.584527429343208,-1.002872624172499,0.9908021599006375,0.9899562022823238,-1.5942468081650953,-0.9816246875558495,-1.5956648686658643,-1.613490308517289,-1.637399261050225,-0.4545277920882777,0.2388402788358102,1.0765103336263193
1990-06-05,-1.5841554630389882,-1.5880285384529653,-1.5810132301112167,-1.5863151215014852,-1.5863151215014852,-0.9889205203890907,-0.212062333058435,-0.20639346629919383,-1.5842706461883547,-0.9886014631495393,-1.5928445480785982,-1.6104092177567073,-1.6362623855596727,-0.4342278479419265,-0.46563742966897737,-0.6115242287893976
1990-06-06,-1.5859434834866135,-1.5930364985070582,-1.5835448198684752,-1.5902670245254307,-1.5902670245254307,-1.009496990803547,-0.43206096338722666,-0.4269818021153064,-1.5860587814571603,-0.974919293832903,-1.590914115430616,-1.6077010242077916,-1.6352213403213611,-0.39158261421509066,-0.8099779426935925,-0.9278100759482013
1990-06-07,-1.5876374467207952,-1.594721434998027,-1.5902170221191019,-1.594524665046951,-1.594524665046951,-1.0116128676996259,-0.46507602175005996,-0.460133419073012,-1.590011664028859,-0.9950976666804546,-1.5900101173389654,-1.605306718582962,-1.634146239694167,-0.3501968957503512,-0.11709324512920254,-0.5840291811527121
1990-06-08,-1.5941545346214516,-1.6004081402905452,-1.5994918641347204,-1.604968841736817,-1.604968841736817,-1.0218520975836478,-1.101080445142232,-1.1012334456240145,-1.5942703598804777,-0.9971726072338454,-1.5921053456463103,-1.6035496383590078,-1.633281407317029,-0.21691464190105433,0.39136999080195656,-1.1240144725671768
1990-06-11,-1.6046006292656712,-1.6047608512324165,-1.599444497462898,-1.5981001211497219,-1.5981001211497219,-1.0288253244626024,0.6814215733209362,0.6838109579963723,-1.6047171253408046,-1.0072137364513438,-1.5948220672533684,-1.6024132576223014,-1.632348465370577,-0.49359861248453113,-0.23070920708725084,1.3235117539123316
1990-06-12,-1.5977306473161017,-1.5915622415671578,-1.5912817613610097,-1.5872325493528598,-1.5872325493528598,-1.0134923659778865,1.0870928773482553,1.0850217129674424,-1.5978467022220992,-1.0202457200359911,-1.5950057003972045,-1.6010562096632244,-1.6313846365966724,-0.4343468210557079,0.4744789068592764,0.8276964396307641
1990-06-13,-1.5868610798131868,-1.5919834578357006,-1.583331886461152,-1.5904081562277625,-1.5904081562277625,-1.012448840860202,-0.35362586897679327,-0.3482726310865824,-1.5869764367089507,-0.9990157424393096,-1.595033949439519,-1.5998030059502515,-1.6305384155904645,-0.4215050609817498,-0.6932851613702699,-1.2017283144029218
1990-06-14,-1.590037269852202,-1.597108470020031,-1.5901223609807498,-1.5951127377354062,-1.5951127377354062,-1.0257898194365684,-0.5107190826166882,-0.5059859751530128,-1.590152830713133,-0.9979924066350488,-1.5951516585720937,-1.5987527695543364,-1.6296937788649715,-0.3934941695952055,-0.464123402108079,-0.50160511244852
1990-06-15,-1.5947661937064341,-1.601227148118224,-1.5923228172670065,-1.5950891918562786,-1.5950891918562786,-0.9858014757003205,-0.028609161242292794,-0.022872986385432482,-1.5948585783329554,-1.0110752743204605,-1.5931741393973236,-1.597756814068448,-1.6287762797280205,-0.3925896437073063,-0.7336602988642066,1.0419240542813617
1990-06-18,-1.5947191650997123,-1.6017654165170048,-1.6013846536700096,-1.6092735022303757,-1.6092735022303757,-1.0271158458292062,-1.4852365495450428,-1.4907561387655117,-1.594835026617573,-0.9718605939980682,-1.5954106129162415,-1.5974924858792383,-1.6279371861723508,-0.20437042728292912,0.46863032005390337,-1.6514098008860274
1990-06-19,-1.6089060802612078,-1.611149583639173,-1.6030408986673568,-1.605533368546145,-1.605533368546145,-1.0262741073364883,0.35890417898427085,0.3635213512476123,-1.6090228528191777,-1.0123756457844384,-1.599073720547213,-1.5974370237751236,-1.6270957167998357,-0.2438250800937138,-0.6271766006229476,0.8532198768901628
1990-06-20,-1.6051652597439319,-1.6087859733265757,-1.6011007424602455,-1.6040514138854425,-1.6040514138854425,-1.024838539633154,0.12279258155849022,0.1282948064875587,-1.6052817920779001,-1.0115501925942612,-1.6018045666754284,-1.5973579593964573,-1.6262455356960666,-0.242902562503784,-0.5662696387462216,0.4954443436301434
1990-06-21,-1.603683032939098,-1.6065159904348094,-1.5996101364036914,-1.6008287870385012,-1.6008287870385012,-1.024175526436835,0.30287449943764705,0.307758918588141,-1.6037994700890144,-1.0101423991397809,-1.6029486959955441,-1.5972187153397277,-1.6254943509890638,-0.2379295650687873,-0.4554641789313006,0.9482106056183492
1990-06-22,-1.6003422068768565,-1.6010867426953765,-1.6050993271434393,-1.612684352537904,-1.612684352537904,-1.0045733971543607,-1.254714826306644,-1.2568059734939565,-1.6005760444580774,-1.009492213407792,-1.6064705584149421,-1.5975703690638166,-1.6249625426356626,-0.12957868781971965,1.0969633834908996,-1.6061657707418828
1990-06-25,-1.6123410353362928,-1.6169766229377418,-1.6131437909763566,-1.6200234882040334,-1.6200234882040334,-1.0273291631184567,-0.7992857937300804,-0.7964348973404574,-1.6124345485651532,-0.9902693308968152,-1.6086222848069163,-1.5978382372340887,-1.6245063676744051,-0.14980252402000102,-0.017636098075894658,-1.3869763643439939
1990-06-26,-1.6196344901445576,-1.617725499470794,-1.6132857465812387,-1.620611560892489,-1.620611560892489,-1.0225324067763923,-0.093127972998072,-0.08737157968559227,-1.6197755033634347,-1.0125848359764695,-1.6116403486903852,-1.5988518926252901,-1.6240264333362335,-0.3365301942048759,-0.10482862675095476,-1.5040726440759313
1990-06-27,-1.62024622102894,-1.6181934937413538,-1.6147526693018817,-1.6133664651704362,-1.6133664651704362,-1.0195344340626022,0.7346549871870026,0.7365640713394513,-1.6203637218159126,-1.0078808835502542,-1.613504857327106,-1.5995268730225645,-1.6233754329344205,-0.27973517435848805,0.03920354797730506,0.8447157426043043
1990-06-28,-1.6129527662206748,-1.6141215936451778,-1.6054542161556444,-1.6075092841650094,-1.6075092841650094,-1.0255880328116016,0.5826086086698651,0.5858051116075845,-1.61311683027114,-1.0049409132838694,-1.6148420313488991,-1.599951688756081,-1.6228214494848199,-0.24637342472859622,-0.7078815042650785,1.3235117539123316
1990-06-29,-1.607117988014183,-1.6107049426612232,-1.6003909644358352,-1.6065919280998515,-1.6065919280998515,-1.0201743859303536,0.06441511443350253,0.07003849039158132,-1.6072581974617444,-1.010877391706377,-1.6136225664596806,-1.6005582319202802,-1.6221510461759452,-0.26572923845519636,-0.9380280730371628,-0.4547969930715583
1990-07-02,-1.60622401369007,-1.6095582745690349,-1.5998230698110145,-1.6030164002108636,-1.6030164002108636,-1.0288253244626024,0.34055627375882824,0.34526487523274346,-1.6063406140139642,-1.0055684838599632,-1.6102184131728574,-1.6014857429706901,-1.6214061973833498,-0.3460258023864289,-0.8556903784415232,1.2652113733841643
1990-07-03,-1.6026478291960204,-1.6068670039919284,-1.5953276405107335,-1.6015579914292888,-1.6015579914292888,-1.0288253244626024,0.1198982059866297,0.12540735167406303,-1.6027641998683324,-1.0142244347788765,-1.606404634403681,-1.6022504112910199,-1.6206110576477881,-0.3421216774333393,-1.1061746087425088,0.009003348610262842
1990-07-05,-1.6011891525942474,-1.6082009269257782,-1.6061640663853471,-1.6120962798494487,-1.6120962798494487,-1.0288253244626024,-1.119686144964701,-1.1200591421972625,-1.601305429594829,-1.0143092416134836,-1.606150393022849,-1.603345489847862,-1.6200444023693725,-0.26906525552367083,0.23657649295228564,-1.1911363978571283
1990-07-06,-1.6117058260482495,-1.6108687727934776,-1.606684522133053,-1.6056509543693493,-1.6056509543693493,-1.0288253244626024,0.6432008575747354,0.6459154571180324,-1.6118463301126753,-1.015287347105954,-1.6057784281406515,-1.6039036472688697,-1.6193969656928293,-0.23401397616845604,-0.06933640198467739,0.9160024504046309
1990-07-09,-1.6052828671604362,-1.6084583844788636,-1.598474491564635,-1.6030634919691187,-1.6030634919691187,-1.0288253244626024,0.2375734611668168,0.2427244549818003,-1.6053994070467914,-1.0246669830135158,-1.6050721733452038,-1.603808064178979,-1.6187000320263543,-0.31488398242442434,-0.8898026090191901,0.5107783475542522
1990-07-10,-1.602694929602142,-1.6091838363025088,-1.6024966873784474,-1.6101909300817503,-1.6101909300817503,-1.0189521355162698,-0.7686373824032738,-0.7655407575195576,-1.6028113032990974,-1.0203361806595723,-1.606508233383889,-1.6044146073431778,-1.6182189097797595,-0.3174261539152704,-0.42522482579521975,-1.5799519217734554
1990-07-11,-1.609823676587781,-1.6056969111903332,-1.6023074373070354,-1.5990410230940073,-1.5990410230940073,-1.0105405159212317,1.1326813602516974,1.1299941107956386,-1.6099405080709681,-1.004369880597514,-1.6060044348479596,-1.605006986981925,-1.61756592872494,-0.3087131488066263,0.042599287680069355,1.3235117539123316
1990-07-12,-1.598671722046336,-1.5957979717955884,-1.5926540229433006,-1.589137899120558,-1.589137899120558,-0.9811603833260877,0.9889933595580146,0.9881694280794254,-1.5987878373852615,-0.9961210024847155,-1.6014090657142326,-1.6049432637215972,-1.6167438622594859,-0.23024644690540502,0.07401278896944388,1.3113510298608264
1990-07-13,-1.5887432292736554,-1.5859223856934535,-1.5811078190442764,-1.584739126896706,-1.584739126896706,-0.9797651729477468,0.41682848451907073,0.42113202231184754,-1.588882258750658,-0.9673092938741458,-1.5972233364316495,-1.6044228648981895,-1.6156909367284915,-0.23693756349437692,-0.16113996498822705,-0.3432925282765793
1990-07-16,-1.5843671994683362,-1.585688352849775,-1.5767070508823477,-1.580881335603054,-1.580881335603054,-1.0179143757307272,0.3597500263138812,0.3643628917656201,-1.5844823962147654,-0.9659410769424821,-1.592783337030653,-1.6037101187009117,-1.6144689245784103,-0.22896469372389933,-0.7351051928961625,0.3238584244604001
1990-07-17,-1.580508699735156,-1.5865776348056748,-1.5821962416220956,-1.5842451659385441,-1.5842451659385441,-1.0021404269904772,-0.37024629229100636,-0.3649452179901633,-1.580623648700586,-1.003352198582227,-1.5875900106762113,-1.6024545562009644,-1.6131859315180066,-0.413080117825459,-0.10104514139709508,0.05528898642149632
1990-07-18,-1.583873147799858,-1.59097719516636,-1.5870228765986707,-1.5920076967116694,-1.5920076967116694,-1.0067699887004262,-0.8168760178071197,-0.8141710839401055,-1.5839883128198071,-0.9878834319498646,-1.5861822140486317,-1.6017760322214258,-1.6118724467939893,-0.35321508155170195,-0.04084945010485226,-0.8246840097092335
1990-07-19,-1.5916371040735402,-1.5961255606433007,-1.5909504834794232,-1.589420162525222,-1.589420162525222,-1.0106731185604954,0.23330355144485632,0.23847029122205965,-1.5917527676709102,-0.9924234244958394,-1.5862387121332608,-1.6010420461377726,-1.6104880803115205,-0.35071535025670564,-0.21087180650043377,1.3235117539123316
1990-07-20,-1.5890490947158464,-1.5930364985070582,-1.5902643887909242,-1.5981472129079772,-1.5981472129079772,-1.001552363112003,-0.9198412577057475,-0.9180629285707228,-1.5891645921192057,-0.9962510396311133,-1.5889224861034792,-1.6009075232561931,-1.6093167554766978,-0.28599883011854293,0.1251827556240211,-1.63377274160405
1990-07-23,-1.5977777477222233,-1.6048077006512305,-1.6174499702052259,-1.612966615942568,-1.612966615942568,-0.9835529961649779,-1.5558100433555409,-1.5625045353487619,-1.597893805652864,-0.9873067454745353,-1.595344703273771,-1.6009216831804436,-1.6084301443756521,-0.21963820673513912,2.3631736461394257,-0.3033968705686801
1990-07-24,-1.612599872171762,-1.617725499470794,-1.6142085302182645,-1.6118374905376955,-1.6118374905376955,-0.9991828116016803,0.08721383655654616,0.0927945163084918,-1.612716881933701,-0.9696556162982797,-1.600867606578147,-1.6005110273711771,-1.607373653910936,-0.26757224391875717,0.02807528917032208,1.1307603046013301
1990-07-25,-1.611470539415841,-1.6143790511982632,-1.6063060219902292,-1.608779541272214,-1.608779541272214,-1.009785257410642,0.288759780183552,0.2937059150054949,-1.6115874766554998,-0.9849830382062966,-1.6042246733381826,-1.599917466538342,-1.6063326074641724,-0.2630189436513883,-0.6236615859081315,0.8532198768901628
1990-07-26,-1.6084120285927297,-1.6144960319117039,-1.6083170837944893,-1.6115552271330316,-1.6115552271330316,-1.014680024399119,-0.32023198933860947,-0.31478354878428344,-1.6085287694242192,-0.9953803561291455,-1.608655246812547,-1.5998266046236014,-1.6053957054201597,-0.2964770575321861,-0.3540148839790761,0.005078558675667893
