date,target_adj_close_tplus1
1990-11-09,319.4800109863281
1990-11-12,317.6700134277344
1990-11-13,320.3999938964844
1990-11-14,317.0199890136719
1990-11-15,317.1199951171875
1990-11-16,319.3399963378906
1990-11-19,315.30999755859375
1990-11-20,316.0299987792969
1990-11-21,315.1000061035156
1990-11-23,316.510009765625
1990-11-26,318.1000061035156
1990-11-27,317.95001220703125
1990-11-28,316.4200134277344
1990-11-29,322.2200012207031
1990-11-30,324.1000061035156
1990-12-03,326.3500061035156
1990-12-04,329.9200134277344
1990-12-05,329.07000732421875
1990-12-06,327.75
1990-12-07,328.8900146484375
1990-12-10,326.44000244140625
1990-12-11,330.19000244140625
1990-12-12,329.3399963378906
1990-12-13,326.82000732421875
1990-12-14,326.0199890136719
1990-12-17,330.04998779296875
1990-12-18,330.20001220703125
1990-12-19,330.1199951171875
1990-12-20,331.75
1990-12-21,329.8999938964844
1990-12-24,330.8500061035156
1990-12-26,328.2900085449219
1990-12-27,328.7200012207031
1990-12-28,330.2200012207031
1990-12-31,326.45001220703125
1991-01-02,321.9100036621094
1991-01-03,321.0
1991-01-04,315.44000244140625
1991-01-07,314.8999938964844
1991-01-08,311.489990234375
1991-01-09,314.5299987792969
1991-01-10,315.2300109863281
1991-01-11,312.489990234375
1991-01-14,313.7300109863281
1991-01-15,316.1700134277344
1991-01-16,327.9700012207031
1991-01-17,332.2300109863281
1991-01-18,331.05999755859375
1991-01-21,328.30999755859375
1991-01-22,330.2099914550781
1991-01-23,334.7799987792969
1991-01-24,336.07000732421875
1991-01-25,336.0299987792969
1991-01-28,335.8399963378906
1991-01-29,340.9100036621094
1991-01-30,343.92999267578125
1991-01-31,343.04998779296875
1991-02-01,348.3399963378906
1991-02-04,351.260009765625
1991-02-05,358.07000732421875
1991-02-06,356.5199890136719
1991-02-07,359.3500061035156
1991-02-08,368.5799865722656
1991-02-11,365.5
1991-02-12,369.0199890136719
1991-02-13,364.2200012207031
1991-02-14,369.05999755859375
1991-02-15,369.3900146484375
1991-02-19,365.1400146484375
1991-02-20,364.9700012207031
1991-02-21,365.6499938964844
1991-02-22,367.260009765625
1991-02-25,362.80999755859375
1991-02-26,367.739990234375
1991-02-27,367.07000732421875
1991-02-28,370.4700012207031
1991-03-01,369.3299865722656
1991-03-04,376.7200012207031
1991-03-05,376.1700134277344
1991-03-06,375.9100036621094
1991-03-07,374.95001220703125
1991-03-08,372.9599914550781
1991-03-11,370.0299987792969
1991-03-12,374.57000732421875
1991-03-13,373.5
1991-03-14,373.5899963378906
1991-03-15,372.1099853515625
1991-03-18,366.5899963378906
1991-03-19,367.9200134277344
1991-03-20,366.5799865722656
1991-03-21,367.4800109863281
1991-03-22,369.8299865722656
1991-03-25,376.29998779296875
1991-03-26,375.3500061035156
1991-03-27,375.2200012207031
1991-03-28,371.29998779296875
1991-04-01,379.5
1991-04-02,378.94000244140625
1991-04-03,379.7699890136719
1991-04-04,375.3599853515625
1991-04-05,378.6600036621094
1991-04-08,373.55999755859375
1991-04-09,373.1499938964844
1991-04-10,377.6300048828125
1991-04-11,380.3999938964844
1991-04-12,381.19000244140625
1991-04-15,387.6199951171875
1991-04-16,390.45001220703125
1991-04-17,388.4599914550781
1991-04-18,384.20001220703125
1991-04-19,380.95001220703125
1991-04-22,381.760009765625
1991-04-23,382.760009765625
1991-04-24,379.25
1991-04-25,379.0199890136719
1991-04-26,373.6600036621094
1991-04-29,375.3399963378906
1991-04-30,380.2900085449219
1991-05-01,380.5199890136719
1991-05-02,380.79998779296875
1991-05-03,380.0799865722656
1991-05-06,377.32000732421875
1991-05-07,378.510009765625
1991-05-08,383.25
1991-05-09,375.739990234375
1991-05-10,376.760009765625
1991-05-13,371.6199951171875
1991-05-14,368.57000732421875
1991-05-15,372.19000244140625
1991-05-16,372.3900146484375
1991-05-17,372.2799987792969
1991-05-20,375.3500061035156
1991-05-21,376.19000244140625
1991-05-22,374.9599914550781
1991-05-23,377.489990234375
1991-05-24,381.94000244140625
1991-05-28,382.7900085449219
1991-05-29,386.9599914550781
1991-05-30,389.8299865722656
1991-05-31,388.05999755859375
1991-06-03,387.739990234375
1991-06-04,385.0899963378906
1991-06-05,383.6300048828125
1991-06-06,379.42999267578125
1991-06-07,378.57000732421875
1991-06-10,381.04998779296875
1991-06-11,376.6499938964844
1991-06-12,377.6300048828125
1991-06-13,382.2900085449219
1991-06-14,380.1300048828125
1991-06-17,378.5899963378906
1991-06-18,375.0899963378906
1991-06-19,375.4200134277344
1991-06-20,377.75
1991-06-21,370.94000244140625
1991-06-24,370.6499938964844
1991-06-25,371.5899963378906
1991-06-26,374.3999938964844
1991-06-27,371.1600036621094
1991-06-28,377.9200134277344
1991-07-01,377.4700012207031
1991-07-02,373.3299865722656
1991-07-03,374.0799865722656
1991-07-05,377.94000244140625
1991-07-08,376.1099853515625
1991-07-09,375.739990234375
1991-07-10,376.9700012207031
1991-07-11,380.25
1991-07-12,382.3900146484375
1991-07-15,381.5400085449219
1991-07-16,381.17999267578125
1991-07-17,385.3699951171875
1991-07-18,384.2200012207031
1991-07-19,382.8800048828125
1991-07-22,379.4200134277344
1991-07-23,378.6400146484375
1991-07-24,380.9599914550781
1991-07-25,380.92999267578125
1991-07-26,383.1499938964844
1991-07-29,386.69000244140625
1991-07-30,387.80999755859375
1991-07-31,387.1199951171875
1991-08-01,387.17999267578125
1991-08-02,385.05999755859375
1991-08-05,390.6199951171875
1991-08-06,390.55999755859375
1991-08-07,389.32000732421875
1991-08-08,387.1199951171875
1991-08-09,388.0199890136719
1991-08-12,389.6199951171875
1991-08-13,389.8999938964844
1991-08-14,389.3299865722656
1991-08-15,385.5799865722656
1991-08-16,376.4700012207031
1991-08-19,379.42999267578125
1991-08-20,390.5899963378906
1991-08-21,391.3299865722656
1991-08-22,394.1700134277344
1991-08-23,393.8500061035156
1991-08-26,393.05999755859375
1991-08-27,396.6400146484375
1991-08-28,396.4700012207031
1991-08-29,395.42999267578125
1991-08-30,392.1499938964844
1991-09-03,389.9700012207031
1991-09-04,389.1400146484375
1991-09-05,389.1000061035156
1991-09-06,388.57000732421875
1991-09-09,384.55999755859375
1991-09-10,385.0899963378906
1991-09-11,387.3399963378906
1991-09-12,383.5899963378906
1991-09-13,385.7799987792969
1991-09-16,385.5
1991-09-17,386.94000244140625
1991-09-18,387.55999755859375
1991-09-19,387.9200134277344
1991-09-20,385.9200134277344
1991-09-23,387.7099914550781
1991-09-24,386.8800048828125
1991-09-25,386.489990234375
1991-09-26,385.8999938964844
1991-09-27,387.8599853515625
1991-09-30,389.20001220703125
1991-10-01,388.260009765625
1991-10-02,384.4700012207031
1991-10-03,381.25
1991-10-04,379.5
1991-10-07,380.6700134277344
1991-10-08,376.79998779296875
1991-10-09,380.54998779296875
1991-10-10,381.45001220703125
1991-10-11,386.4700012207031
1991-10-14,391.010009765625
1991-10-15,392.79998779296875
1991-10-16,391.9200134277344
1991-10-17,392.5
1991-10-18,390.0199890136719
1991-10-21,387.8299865722656
1991-10-22,387.94000244140625
1991-10-23,385.07000732421875
1991-10-24,384.20001220703125
1991-10-25,389.5199890136719
1991-10-28,391.4800109863281
1991-10-29,392.9599914550781
1991-10-30,392.45001220703125
1991-10-31,391.32000732421875
1991-11-01,390.2799987792969
1991-11-04,388.7099914550781
1991-11-05,389.9700012207031
1991-11-06,393.7200012207031
1991-11-07,392.8900146484375
1991-11-08,393.1199951171875
1991-11-11,396.739990234375
1991-11-12,397.4100036621094
1991-11-13,397.1499938964844
1991-11-14,382.6199951171875
1991-11-15,385.239990234375
1991-11-18,379.4200134277344
1991-11-19,378.5299987792969
1991-11-20,380.05999755859375
1991-11-21,376.1400146484375
1991-11-22,375.3399963378906
1991-11-25,377.9599914550781
1991-11-26,376.54998779296875
1991-11-27,375.2200012207031
1991-11-29,381.3999938964844
1991-12-02,380.9599914550781
1991-12-03,380.07000732421875
1991-12-04,377.3900146484375
1991-12-05,379.1000061035156
1991-12-06,378.260009765625
1991-12-09,377.8999938964844
1991-12-10,377.70001220703125
1991-12-11,381.54998779296875
1991-12-12,384.4700012207031
1991-12-13,384.4599914550781
1991-12-16,382.739990234375
1991-12-17,383.4800109863281
1991-12-18,382.5199890136719
1991-12-19,387.0400085449219
1991-12-20,396.82000732421875
1991-12-23,399.3299865722656
1991-12-24,404.8399963378906
1991-12-26,406.4599914550781
1991-12-27,415.1400146484375
1991-12-30,417.0899963378906
1991-12-31,417.260009765625
1992-01-02,419.3399963378906
1992-01-03,417.9599914550781
1992-01-06,417.3999938964844
1992-01-07,418.1000061035156
1992-01-08,417.6099853515625
1992-01-09,415.1000061035156
1992-01-10,414.3399963378906
1992-01-13,420.44000244140625
1992-01-14,420.7699890136719
1992-01-15,418.2099914550781
1992-01-16,418.8599853515625
1992-01-17,416.3599853515625
1992-01-20,412.6400146484375
1992-01-21,418.1300048828125
1992-01-22,414.9599914550781
1992-01-23,415.4800109863281
1992-01-24,414.989990234375
1992-01-27,414.9599914550781
1992-01-28,410.3399963378906
1992-01-29,411.6199951171875
1992-01-30,408.7799987792969
1992-01-31,409.5299987792969
1992-02-03,413.8500061035156
1992-02-04,413.8399963378906
1992-02-05,413.82000732421875
1992-02-06,411.0899963378906
1992-02-07,413.7699890136719
1992-02-10,413.760009765625
1992-02-11,417.1300048828125
1992-02-12,413.69000244140625
1992-02-13,412.4800109863281
1992-02-14,407.3800048828125
1992-02-18,408.260009765625
1992-02-19,413.8999938964844
1992-02-20,411.42999267578125
1992-02-21,412.2699890136719
1992-02-24,410.45001220703125
1992-02-25,415.3500061035156
1992-02-26,413.8599853515625
1992-02-27,412.70001220703125
1992-02-28,412.45001220703125
1992-03-02,412.8500061035156
1992-03-03,409.3299865722656
1992-03-04,406.510009765625
1992-03-05,404.44000244140625
1992-03-06,405.2099914550781
1992-03-09,406.8900146484375
1992-03-10,404.0299987792969
1992-03-11,403.8900146484375
1992-03-12,405.8399963378906
1992-03-13,406.3900146484375
1992-03-16,409.5799865722656
1992-03-17,409.1499938964844
1992-03-18,409.79998779296875
1992-03-19,411.29998779296875
1992-03-20,409.9100036621094
1992-03-23,408.8800048828125
1992-03-24,407.5199890136719
1992-03-25,407.8599853515625
1992-03-26,403.5
1992-03-27,403.0
1992-03-30,403.69000244140625
1992-03-31,404.2300109863281
1992-04-01,400.5
1992-04-02,401.54998779296875
1992-04-03,405.5899963378906
1992-04-06,398.05999755859375
1992-04-07,394.5
1992-04-08,400.6400146484375
1992-04-09,404.2900085449219
1992-04-10,406.0799865722656
1992-04-13,412.3900146484375
1992-04-14,416.2799987792969
1992-04-15,416.0400085449219
1992-04-16,410.17999267578125
1992-04-20,410.260009765625
1992-04-21,409.80999755859375
1992-04-22,411.6000061035156
1992-04-23,409.0199890136719
1992-04-24,408.45001220703125
1992-04-27,409.1099853515625
1992-04-28,412.0199890136719
1992-04-29,414.95001220703125
1992-04-30,412.5299987792969
1992-05-01,416.9100036621094
1992-05-04,416.8399963378906
1992-05-05,416.7900085449219
1992-05-06,415.8500061035156
1992-05-07,416.04998779296875
1992-05-08,418.489990234375
1992-05-11,416.2900085449219
1992-05-12,416.45001220703125
1992-05-13,413.1400146484375
1992-05-14,410.0899963378906
1992-05-15,412.80999755859375
1992-05-18,416.3699951171875
1992-05-19,415.3900146484375
1992-05-20,412.6000061035156
1992-05-21,414.0199890136719
1992-05-22,411.4100036621094
1992-05-26,412.1700134277344
1992-05-27,416.739990234375
1992-05-28,415.3500061035156
1992-05-29,417.29998779296875
1992-06-01,413.5
1992-06-02,414.5899963378906
1992-06-03,413.260009765625
1992-06-04,413.4800109863281
1992-06-05,413.3599853515625
1992-06-08,410.05999755859375
1992-06-09,407.25
1992-06-10,409.04998779296875
1992-06-11,409.760009765625
1992-06-12,410.2900085449219
1992-06-15,408.32000732421875
1992-06-16,402.260009765625
1992-06-17,400.9599914550781
1992-06-18,403.6700134277344
1992-06-19,403.3999938964844
1992-06-22,404.0400085449219
1992-06-23,403.8399963378906
1992-06-24,403.1199951171875
1992-06-25,403.45001220703125
1992-06-26,408.94000244140625
1992-06-29,408.1400146484375
1992-06-30,412.8800048828125
1992-07-01,411.7699890136719
1992-07-02,413.8399963378906
1992-07-06,409.1600036621094
1992-07-07,410.2799987792969
1992-07-08,414.2300109863281
1992-07-09,414.6199951171875
1992-07-10,414.8699951171875
1992-07-13,417.67999267578125
1992-07-14,417.1000061035156
1992-07-15,417.5400085449219
1992-07-16,415.6199951171875
1992-07-17,413.75
1992-07-20,413.760009765625
1992-07-21,410.92999267578125
1992-07-22,412.0799865722656
1992-07-23,411.6000061035156
1992-07-24,411.5400085449219
1992-07-27,417.5199890136719
1992-07-28,422.2300109863281
1992-07-29,423.9200134277344
1992-07-30,424.2099914550781
1992-07-31,425.0899963378906
1992-08-03,424.3599853515625
1992-08-04,422.19000244140625
1992-08-05,420.5899963378906
1992-08-06,418.8800048828125
1992-08-07,419.4200134277344
1992-08-10,418.8999938964844
1992-08-11,417.7799987792969
1992-08-12,417.7300109863281
1992-08-13,419.9100036621094
1992-08-14,420.739990234375
1992-08-17,421.3399963378906
1992-08-18,418.19000244140625
1992-08-19,418.260009765625
1992-08-20,414.8500061035156
1992-08-21,410.7200012207031
1992-08-24,411.6099853515625
1992-08-25,413.510009765625
1992-08-26,413.5299987792969
1992-08-27,414.8399963378906
1992-08-28,414.0299987792969
1992-08-31,416.07000732421875
1992-09-01,417.9800109863281
1992-09-02,417.9800109863281
1992-09-03,417.0799865722656
1992-09-04,414.44000244140625
1992-09-08,416.3599853515625
1992-09-09,419.95001220703125
1992-09-10,419.5799865722656
1992-09-11,425.2699890136719
1992-09-14,419.7699890136719
1992-09-15,419.9200134277344
1992-09-16,419.92999267578125
1992-09-17,422.92999267578125
1992-09-18,422.1400146484375
1992-09-21,417.1400146484375
1992-09-22,417.44000244140625
1992-09-23,418.4700012207031
1992-09-24,414.3500061035156
1992-09-25,416.6199951171875
1992-09-28,416.79998779296875
1992-09-29,417.79998779296875
1992-09-30,416.2900085449219
1992-10-01,410.4700012207031
1992-10-02,407.57000732421875
1992-10-05,407.17999267578125
1992-10-06,404.25
1992-10-07,407.75
1992-10-08,402.6600036621094
1992-10-09,407.44000244140625
1992-10-12,409.29998779296875
1992-10-13,409.3699951171875
1992-10-14,409.6000061035156
1992-10-15,411.7300109863281
1992-10-16,414.9800109863281
1992-10-19,415.4800109863281
1992-10-20,415.6700134277344
1992-10-21,414.8999938964844
1992-10-22,414.1000061035156
1992-10-23,418.1600036621094
1992-10-26,418.489990234375
1992-10-27,420.1300048828125
1992-10-28,420.8599853515625
1992-10-29,418.67999267578125
1992-10-30,422.75
1992-11-02,419.9200134277344
1992-11-03,417.1099853515625
1992-11-04,418.3399963378906
1992-11-05,417.5799865722656
1992-11-06,418.5899963378906
1992-11-09,418.6199951171875
1992-11-10,422.20001220703125
1992-11-11,422.8699951171875
1992-11-12,422.42999267578125
1992-11-13,420.67999267578125
1992-11-16,419.2699890136719
1992-11-17,422.8500061035156
1992-11-18,423.6099853515625
1992-11-19,426.6499938964844
1992-11-20,425.1199951171875
1992-11-23,427.5899963378906
1992-11-24,429.19000244140625
1992-11-25,430.1600036621094
1992-11-27,431.3500061035156
1992-11-30,430.7799987792969
1992-12-01,429.8900146484375
1992-12-02,429.9100036621094
1992-12-03,432.05999755859375
1992-12-04,435.30999755859375
1992-12-07,436.989990234375
1992-12-08,435.6499938964844
1992-12-09,434.6400146484375
1992-12-10,433.7300109863281
1992-12-11,432.8399963378906
1992-12-14,432.57000732421875
1992-12-15,431.5199890136719
1992-12-16,435.42999267578125
1992-12-17,441.2799987792969
1992-12-18,440.70001220703125
1992-12-21,440.30999755859375
1992-12-22,439.0299987792969
1992-12-23,439.7699890136719
1992-12-24,439.1499938964844
1992-12-28,437.9800109863281
1992-12-29,438.82000732421875
1992-12-30,435.7099914550781
1992-12-31,435.3800048828125
1993-01-04,434.3399963378906
1993-01-05,434.5199890136719
1993-01-06,430.7300109863281
1993-01-07,429.04998779296875
1993-01-08,430.95001220703125
1993-01-11,431.0400085449219
1993-01-12,433.0299987792969
1993-01-13,435.94000244140625
1993-01-14,437.1499938964844
1993-01-15,436.8399963378906
1993-01-18,435.1300048828125
1993-01-19,433.3699951171875
1993-01-20,435.489990234375
1993-01-21,436.1099853515625
1993-01-22,440.010009765625
1993-01-25,439.95001220703125
1993-01-26,438.1099853515625
1993-01-27,438.6600036621094
1993-01-28,438.7799987792969
1993-01-29,442.5199890136719
1993-02-01,442.54998779296875
1993-02-02,447.20001220703125
1993-02-03,449.55999755859375
1993-02-04,448.92999267578125
1993-02-05,447.8500061035156
1993-02-08,445.3299865722656
1993-02-09,446.2300109863281
1993-02-10,447.6600036621094
1993-02-11,444.5799865722656
1993-02-12,433.9100036621094
1993-02-16,433.29998779296875
1993-02-17,431.8999938964844
1993-02-18,434.2200012207031
1993-02-19,435.239990234375
1993-02-22,434.79998779296875
1993-02-23,440.8699951171875
1993-02-24,442.3399963378906
1993-02-25,443.3800048828125
1993-02-26,442.010009765625
1993-03-01,447.8999938964844
1993-03-02,449.260009765625
1993-03-03,447.3399963378906
1993-03-04,446.1099853515625
1993-03-05,454.7099914550781
1993-03-08,454.3999938964844
1993-03-09,456.3299865722656
1993-03-10,453.7200012207031
1993-03-11,449.8299865722656
1993-03-12,451.42999267578125
1993-03-15,451.3699951171875
1993-03-16,448.30999755859375
1993-03-17,451.8900146484375
1993-03-18,450.17999267578125
1993-03-19,448.8800048828125
1993-03-22,448.760009765625
1993-03-23,448.07000732421875
1993-03-24,450.8800048828125
1993-03-25,447.7799987792969
1993-03-26,450.7699890136719
1993-03-29,451.9700012207031
1993-03-30,451.6700134277344
1993-03-31,450.29998779296875
1993-04-01,441.3900146484375
1993-04-02,442.2900085449219
1993-04-05,441.1600036621094
1993-04-06,442.7300109863281
1993-04-07,441.8399963378906
1993-04-08,448.3699951171875
1993-04-12,449.2200012207031
1993-04-13,448.6600036621094
1993-04-14,448.3999938964844
1993-04-15,448.94000244140625
1993-04-16,447.4599914550781
1993-04-19,445.1000061035156
1993-04-20,443.6300048828125
1993-04-21,439.4599914550781
1993-04-22,437.0299987792969
1993-04-23,433.5400085449219
1993-04-26,438.010009765625
1993-04-27,438.0199890136719
1993-04-28,438.8900146484375
1993-04-29,440.19000244140625
1993-04-30,442.4599914550781
1993-05-03,444.04998779296875
1993-05-04,444.5199890136719
1993-05-05,443.260009765625
1993-05-06,442.30999755859375
1993-05-07,442.79998779296875
1993-05-10,444.3599853515625
1993-05-11,444.79998779296875
1993-05-12,439.2300109863281
1993-05-13,439.55999755859375
1993-05-14,440.3699951171875
1993-05-17,440.32000732421875
1993-05-18,447.57000732421875
1993-05-19,450.5899963378906
1993-05-20,445.8399963378906
1993-05-21,448.0
1993-05-24,448.8500061035156
1993-05-25,453.44000244140625
1993-05-26,452.4100036621094
1993-05-27,450.19000244140625
1993-05-28,453.8299865722656
1993-06-01,453.8500061035156
1993-06-02,452.489990234375
1993-06-03,450.05999755859375
1993-06-04,447.69000244140625
1993-06-07,444.7099914550781
1993-06-08,445.7799987792969
1993-06-09,445.3800048828125
1993-06-10,447.260009765625
1993-06-11,447.7099914550781
1993-06-14,446.2699890136719
1993-06-15,447.42999267578125
1993-06-16,448.5400085449219
1993-06-17,443.67999267578125
1993-06-18,446.2200012207031
1993-06-21,445.92999267578125
1993-06-22,443.19000244140625
1993-06-23,446.6199951171875
1993-06-24,447.6000061035156
1993-06-25,451.8500061035156
1993-06-28,450.69000244140625
1993-06-29,450.5299987792969
1993-06-30,449.0199890136719
1993-07-01,445.8399963378906
1993-07-02,441.42999267578125
1993-07-06,442.8299865722656
1993-07-07,448.6400146484375
1993-07-08,448.1099853515625
1993-07-09,448.9800109863281
1993-07-12,448.0899963378906
1993-07-13,450.0799865722656
1993-07-14,449.2200012207031
1993-07-15,445.75
1993-07-16,446.0299987792969
1993-07-19,447.30999755859375
1993-07-20,447.17999267578125
1993-07-21,444.510009765625
1993-07-22,447.1000061035156
1993-07-23,449.0899963378906
1993-07-26,448.239990234375
1993-07-27,447.19000244140625
1993-07-28,450.239990234375
1993-07-29,448.1300048828125
1993-07-30,450.1499938964844
1993-08-02,449.2699890136719
1993-08-03,448.5400085449219
1993-08-04,448.1300048828125
1993-08-05,448.67999267578125
1993-08-06,450.7200012207031
1993-08-09,449.45001220703125
1993-08-10,450.4599914550781
1993-08-11,448.9599914550781
1993-08-12,450.1400146484375
1993-08-13,452.3800048828125
1993-08-16,453.1300048828125
1993-08-17,456.0400085449219
1993-08-18,456.42999267578125
1993-08-19,456.1600036621094
1993-08-20,455.2300109863281
1993-08-23,459.7699890136719
1993-08-24,460.1300048828125
1993-08-25,461.0400085449219
1993-08-26,460.5400085449219
1993-08-27,461.8999938964844
1993-08-30,463.55999755859375
1993-08-31,463.1499938964844
1993-09-01,461.29998779296875
1993-09-02,461.3399963378906
1993-09-03,458.5199890136719
1993-09-07,456.6499938964844
1993-09-08,457.5
1993-09-09,461.7200012207031
1993-09-10,462.05999755859375
1993-09-13,459.8999938964844
1993-09-14,461.6000061035156
1993-09-15,459.42999267578125
1993-09-16,458.8299865722656
1993-09-17,455.04998779296875
1993-09-20,452.95001220703125
1993-09-21,456.20001220703125
1993-09-22,457.739990234375
1993-09-23,457.6300048828125
1993-09-24,461.79998779296875
1993-09-27,461.5299987792969
1993-09-28,460.1099853515625
1993-09-29,458.92999267578125
1993-09-30,461.2799987792969
1993-10-01,461.3399963378906
1993-10-04,461.20001220703125
1993-10-05,460.739990234375
1993-10-06,459.17999267578125
1993-10-07,460.30999755859375
1993-10-08,460.8800048828125
1993-10-11,461.1199951171875
1993-10-12,461.489990234375
1993-10-13,466.8299865722656
1993-10-14,469.5
1993-10-15,468.45001220703125
1993-10-18,466.2099914550781
1993-10-19,466.07000732421875
1993-10-20,465.3599853515625
1993-10-21,463.2699890136719
1993-10-22,464.20001220703125
1993-10-25,464.29998779296875
1993-10-26,464.6099853515625
1993-10-27,467.7300109863281
1993-10-28,467.8299865722656
1993-10-29,469.1000061035156
1993-11-01,468.44000244140625
1993-11-02,463.0199890136719
1993-11-03,457.489990234375
1993-11-04,459.57000732421875
1993-11-05,460.2099914550781
1993-11-08,460.3299865722656
1993-11-09,463.7200012207031
1993-11-10,462.6400146484375
1993-11-11,465.3900146484375
1993-11-12,463.75
1993-11-15,466.739990234375
1993-11-16,464.80999755859375
1993-11-17,463.6199951171875
1993-11-18,462.6000061035156
1993-11-19,459.1300048828125
1993-11-22,461.0299987792969
1993-11-23,462.3599853515625
1993-11-24,463.05999755859375
1993-11-26,461.8999938964844
1993-11-29,461.7900085449219
1993-11-30,461.8900146484375
1993-12-01,463.1099853515625
1993-12-02,464.8900146484375
1993-12-03,466.42999267578125
1993-12-06,466.760009765625
1993-12-07,466.2900085449219
1993-12-08,464.17999267578125
1993-12-09,463.92999267578125
1993-12-10,465.70001220703125
1993-12-13,463.05999755859375
1993-12-14,461.8399963378906
1993-12-15,463.3399963378906
1993-12-16,466.3800048828125
1993-12-17,465.8500061035156
1993-12-20,465.29998779296875
